Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition,Hire_Year,Salary_Bracket,Age_Group,High_Performer,Engagement_Score,Promotion_Rate,Overtime_Intensity,Tenure_Squared,Salary_Per_Tenure,Employment_Risk,Is_Regular,Perf_Rating_Numeric,Shift_Risk,Dept_Salary_Ratio,Satisfaction_x_Performance,Tenure_x_Promotions,Absence_Rate,Salary_x_Satisfaction,Education_Numeric,Tenure_x_Education,Career_Start_Age,Stagnation_Flag,Attrition_Risk_Score,Stability_Score,Education_Level_Encoded,Performance_Rating_Encoded,Gender_Encoded,Marital_Status_Encoded,Region_Encoded,Department_Encoded,Employment_Type_Encoded,Shift_Encoded,Salary_Bracket_Encoded,Age_Group_Encoded,Overtime_Intensity_Encoded
EMP01350,2020-09-04,24.0,Female,Married,NCR,Bachelor,IT,Contractual,Afternoon,2.6,45000.0,1.0,Needs Improvement,0.0,16,23,8.0,2.6,3.2,0,0,1,2020,High,Young (18-30),0,2.9000000000000004,0.0,High,6.760000000000001,17307.69230769231,1,0,1,1,0.7627118644067796,2.6,0.0,6.153846153846153,11.700000000000001,3,7.800000000000001,21.4,0,14,3.42,3,1,0,0,1,4,0,0,0,2,0
EMP03138,2021-10-15,34.0,Female,Single,Region IV-A,Bachelor,Marketing,Contractual,Morning,7.8,43000.0,4.2,Exceeds Expectations,46.0,7,3,58.0,6.3,5.0,2,3,0,2021,High,Mid-Career (31-45),1,5.65,0.25641025641025644,Low,60.839999999999996,5512.820512820513,1,0,3,0,0.8686868686868687,26.46,15.6,0.8974358974358975,27.09,3,23.4,26.2,0,6,11.21,3,3,0,2,4,5,0,2,0,0,1
EMP03692,2013-04-19,41.0,Female,Separated,Region XI,Bachelor,HR,Regular,Graveyard,19.0,32000.0,3.7,Exceeds Expectations,37.0,9,11,300.0,6.2,8.1,4,0,0,2013,Medium,Mid-Career (31-45),0,7.15,0.21052631578947367,Moderate,361.0,1684.2105263157894,0,1,3,3,0.810126582278481,22.94,76.0,0.47368421052631576,19.840000000000003,3,57.0,22.0,0,1,18.95,3,3,0,1,7,3,2,1,2,0,2
EMP04022,2008-03-15,29.0,Female,Single,CAR,Master,Finance,Regular,Morning,11.9,64500.0,3.0,Meets Expectations,37.0,11,30,300.0,2.2,2.5,2,4,1,2008,Very High,Young (18-30),0,2.35,0.1680672268907563,High,141.61,5420.16806722689,0,1,2,0,1.1120689655172413,6.6000000000000005,23.8,0.9243697478991596,14.190000000000001,4,47.6,17.1,0,4,10.729999999999999,4,2,0,2,0,2,2,2,3,2,0
EMP04169,2014-01-04,52.0,Female,Married,Region XI,Bachelor,Marketing,Regular,Morning,24.0,59000.0,3.3,Meets Expectations,39.0,8,7,300.0,2.8,4.0,5,2,0,2014,High,Senior (46+),0,3.4,0.20833333333333334,Low,576.0,2458.3333333333335,0,1,2,0,1.1919191919191918,9.239999999999998,120.0,0.3333333333333333,16.52,3,72.0,28.0,0,2,17.200000000000003,3,2,0,0,7,5,2,2,0,1,1
EMP02682,2008-03-04,39.0,Male,Single,Region IV-A,Bachelor,Compliance,Contractual,Night,7.0,45500.0,3.4,Meets Expectations,47.0,9,17,43.0,8.5,6.2,2,3,1,2008,High,Mid-Career (31-45),0,7.35,0.2857142857142857,Moderate,49.0,6500.0,1,0,2,2,0.8708133971291866,28.9,14.0,1.2857142857142858,38.675,3,21.0,32.0,0,7,10.75,3,2,1,2,4,0,0,3,0,0,2
EMP05075,2012-06-07,49.0,Male,Separated,Region IV-A,Vocational,IT,Regular,Night,28.1,61500.0,3.6,Exceeds Expectations,18.0,11,21,55.0,5.4,4.0,6,0,0,2012,Very High,Senior (46+),0,4.7,0.21352313167259784,High,789.6100000000001,2188.612099644128,0,1,3,2,1.0423728813559323,19.44,168.60000000000002,0.39145907473309605,33.21,2,56.2,20.9,0,0,20.32,2,3,1,1,4,4,2,3,3,1,0
EMP02444,2010-10-28,50.0,Male,Married,Region VII,Bachelor,Finance,Contractual,Afternoon,16.5,55500.0,2.7,Meets Expectations,47.0,22,19,198.0,3.9,8.2,3,1,1,2010,High,Senior (46+),0,6.05,0.18181818181818182,Moderate,272.25,3363.6363636363635,1,0,2,1,0.9568965517241379,10.530000000000001,49.5,1.3333333333333333,21.645,3,49.5,33.5,0,4,12.35,3,2,1,0,6,2,0,0,0,1,2
EMP04289,2017-10-31,35.0,Male,Single,Region XI,Bachelor,Customer Service,Contractual,Graveyard,6.3,34000.0,5.0,Outstanding,44.0,8,30,300.0,4.2,4.6,2,0,1,2017,Medium,Mid-Career (31-45),1,4.4,0.31746031746031744,High,39.69,5396.825396825397,1,0,4,3,0.8607594936708861,21.0,12.6,1.2698412698412698,14.28,3,18.9,28.7,0,7,9.66,3,4,1,2,7,1,0,1,2,0,0
EMP02672,2009-03-24,37.0,Female,Separated,NCR,Vocational,Customer Service,Regular,Night,12.9,34000.0,3.8,Exceeds Expectations,39.0,16,24,8.0,3.1,3.8,3,3,1,2009,Medium,Mid-Career (31-45),0,3.45,0.23255813953488372,High,166.41,2635.6589147286822,0,1,3,2,0.8607594936708861,11.78,38.7,1.2403100775193798,10.54,2,25.8,24.1,0,0,13.030000000000001,2,3,0,1,1,1,2,3,2,0,0
EMP04200,2010-02-01,41.0,Male,Widowed,Region XI,Vocational,Sales,Regular,Morning,12.1,34000.0,3.5,Exceeds Expectations,43.0,10,9,300.0,5.7,7.3,3,6,0,2010,Medium,Mid-Career (31-45),0,6.5,0.24793388429752067,Low,146.41,2809.917355371901,0,1,3,0,0.9444444444444444,19.95,36.3,0.8264462809917356,19.38,2,24.2,28.9,0,0,15.92,2,3,1,3,7,7,2,2,2,0,1
EMP02180,2019-02-09,58.0,Male,Married,Region VII,High School,HR,Regular,Afternoon,28.8,37000.0,4.0,Exceeds Expectations,62.0,8,10,295.0,4.4,6.8,7,0,0,2019,Medium,Senior (46+),1,5.6,0.24305555555555555,Low,829.44,1284.7222222222222,0,1,3,1,0.9367088607594937,17.6,201.6,0.2777777777777778,16.28,1,28.8,29.2,0,0,24.359999999999996,1,3,1,0,6,3,2,0,2,1,1
EMP03799,2022-11-04,41.0,Male,Married,Region XI,Bachelor,Compliance,Regular,Night,17.2,52000.0,3.1,Meets Expectations,39.0,10,24,300.0,6.2,5.1,3,0,0,2022,High,Mid-Career (31-45),0,5.65,0.1744186046511628,High,295.84,3023.2558139534885,0,1,2,2,0.9952153110047847,19.220000000000002,51.599999999999994,0.5813953488372093,32.24,3,51.599999999999994,23.8,0,1,16.09,3,2,1,0,7,0,2,3,0,0,0
EMP02693,2022-12-25,30.0,Female,Single,Region XI,Master,Sales,Contractual,Morning,2.6,40000.0,4.0,Exceeds Expectations,38.0,9,20,300.0,2.8,4.1,0,0,1,2022,Medium,Young (18-30),1,3.4499999999999997,0.0,Moderate,6.760000000000001,15384.615384615385,1,0,3,0,1.1111111111111112,11.2,0.0,3.4615384615384612,11.2,4,10.4,27.4,0,11,5.97,4,3,0,2,7,7,0,2,2,2,2
EMP04927,2015-05-05,58.0,Female,Separated,Region III,High School,HR,Contractual,Morning,14.1,26000.0,3.6,Exceeds Expectations,39.0,12,9,73.0,4.2,2.7,3,6,1,2015,Medium,Senior (46+),0,3.45,0.2127659574468085,Low,198.81,1843.9716312056737,1,0,3,0,0.6582278481012658,15.120000000000001,42.3,0.851063829787234,10.920000000000002,1,14.1,43.9,0,3,9.27,1,3,0,1,3,3,0,2,2,1,1
EMP01373,2020-01-22,44.0,Female,Separated,Region III,Bachelor,Operations,Contractual,Night,9.0,32500.0,3.9,Exceeds Expectations,54.0,8,9,72.0,4.0,4.9,2,3,1,2020,Medium,Mid-Career (31-45),0,4.45,0.2222222222222222,Low,81.0,3611.1111111111113,1,0,3,2,0.8666666666666667,15.6,18.0,0.8888888888888888,13.0,3,27.0,35.0,0,6,8.25,3,3,0,1,3,6,0,3,2,0,1
EMP04661,2014-02-22,56.0,Female,Single,CAR,Master,Finance,Regular,Afternoon,30.0,72500.0,4.9,Outstanding,50.0,5,16,300.0,7.0,4.0,8,0,0,2014,Very High,Senior (46+),1,5.5,0.26666666666666666,Moderate,900.0,2416.6666666666665,0,1,4,1,1.25,34.300000000000004,240.0,0.16666666666666666,50.75,4,120.0,26.0,0,0,25.5,4,4,0,2,0,2,2,0,3,1,2
EMP02917,2013-04-29,32.0,Male,Single,Region IV-A,Master,Customer Service,Regular,Night,11.1,42500.0,3.0,Meets Expectations,22.0,12,30,27.0,4.3,4.3,2,0,0,2013,High,Mid-Career (31-45),0,4.3,0.1801801801801802,High,123.21,3828.828828828829,0,1,2,2,1.0759493670886076,12.899999999999999,22.2,1.0810810810810811,18.275,4,44.4,20.9,0,3,12.52,4,2,1,2,4,1,2,3,0,0,0
EMP02358,2020-01-13,42.0,Female,Single,NCR,Master,Sales,Regular,Afternoon,11.2,42000.0,3.7,Exceeds Expectations,53.0,15,18,11.0,3.0,4.3,3,1,1,2020,High,Mid-Career (31-45),0,3.65,0.26785714285714285,Moderate,125.43999999999998,3750.0000000000005,0,1,3,1,1.1666666666666667,11.100000000000001,33.599999999999994,1.3392857142857144,12.600000000000001,4,44.8,30.8,0,1,12.89,4,3,0,2,1,7,2,0,0,0,2
EMP02826,2021-09-04,49.0,Female,Married,NCR,Bachelor,HR,Regular,Afternoon,22.1,46000.0,3.7,Exceeds Expectations,34.0,12,9,10.0,3.7,7.8,5,0,0,2021,High,Senior (46+),0,5.75,0.2262443438914027,Low,488.4100000000001,2081.4479638009047,0,1,3,1,1.1645569620253164,13.690000000000001,110.5,0.5429864253393665,17.02,3,66.30000000000001,26.9,0,0,19.169999999999998,3,3,0,0,1,3,2,0,0,1,1
EMP01787,2015-10-15,46.0,Male,Single,NCR,Vocational,HR,Regular,Afternoon,19.5,36500.0,5.0,Outstanding,61.0,5,26,12.0,5.3,5.1,6,3,0,2015,Medium,Senior (46+),1,5.199999999999999,0.3076923076923077,High,380.25,1871.7948717948718,0,1,4,1,0.9240506329113924,26.5,117.0,0.2564102564102564,19.345,2,39.0,26.5,0,0,21.1,2,4,1,2,1,3,2,0,2,1,0
EMP01470,2013-12-25,41.0,Male,Separated,Region VII,Bachelor,Compliance,Contractual,Morning,8.2,46000.0,2.5,Meets Expectations,20.0,10,7,300.0,3.6,6.0,1,1,1,2013,High,Mid-Career (31-45),0,4.8,0.12195121951219513,Low,67.24,5609.756097560976,1,0,2,0,0.8803827751196173,9.0,8.2,1.2195121951219514,16.56,3,24.599999999999998,32.8,0,7,7.4399999999999995,3,2,1,1,6,0,0,2,0,0,1
EMP01141,2021-05-17,53.0,Female,Separated,NCR,High School,Compliance,Contractual,Night,18.0,49500.0,1.0,Needs Improvement,19.0,0,9,14.0,4.0,6.0,1,3,1,2021,High,Senior (46+),0,5.0,0.05555555555555555,Low,324.0,2750.0,1,0,1,2,0.9473684210526315,4.0,18.0,0.0,19.8,1,18.0,35.0,0,8,9.6,1,1,0,1,1,0,0,3,0,1,1
EMP01789,2017-08-10,58.0,Female,Single,Region XI,Bachelor,Finance,Regular,Morning,30.0,65500.0,3.6,Exceeds Expectations,42.0,9,18,300.0,4.6,5.6,7,1,0,2017,Very High,Senior (46+),0,5.1,0.23333333333333334,Moderate,900.0,2183.3333333333335,0,1,3,0,1.1293103448275863,16.56,210.0,0.3,30.129999999999995,3,90.0,28.0,0,0,22.1,3,3,0,2,7,2,2,2,3,1,2
EMP01324,2021-02-06,58.0,Female,Single,Region III,High School,Sales,Project-based,Graveyard,8.4,32500.0,4.8,Outstanding,38.0,7,5,72.0,6.6,2.8,2,6,1,2021,Medium,Senior (46+),1,4.699999999999999,0.23809523809523808,Low,70.56,3869.047619047619,2,0,4,3,0.9027777777777778,31.679999999999996,16.8,0.8333333333333333,21.45,1,8.4,49.6,0,8,10.38,1,4,0,2,3,7,1,1,2,1,1
EMP01051,2020-01-10,52.0,Male,Single,Region IV-A,Master,Compliance,Contractual,Morning,11.6,67500.0,4.7,Outstanding,52.0,7,8,22.0,3.3,4.1,3,2,1,2020,Very High,Senior (46+),1,3.6999999999999997,0.25862068965517243,Low,134.56,5818.9655172413795,1,0,4,0,1.291866028708134,15.51,34.8,0.603448275862069,22.275,4,46.4,40.4,0,3,11.02,4,4,1,2,4,0,0,2,3,1,1
EMP01715,2017-08-12,40.0,Female,Married,Region III,PhD,Sales,Regular,Morning,11.1,65500.0,2.9,Meets Expectations,18.0,13,0,40.0,3.7,6.9,2,0,1,2017,Very High,Mid-Career (31-45),0,5.300000000000001,0.1801801801801802,Low,123.21,5900.900900900901,0,1,2,0,1.8194444444444444,10.73,22.2,1.1711711711711712,24.235,5,55.5,28.9,0,3,13.52,5,2,0,0,3,7,2,2,3,0,1
EMP05512,2013-02-10,31.0,Female,Married,NCR,Master,Finance,Regular,Night,12.6,66000.0,2.7,Meets Expectations,37.0,15,30,4.0,4.7,3.5,2,1,1,2013,Very High,Mid-Career (31-45),0,4.1,0.15873015873015872,High,158.76,5238.0952380952385,0,1,2,2,1.1379310344827587,12.690000000000001,25.2,1.1904761904761905,31.02,4,50.4,18.4,0,3,12.62,4,2,0,0,1,2,2,3,3,0,0
EMP03841,2023-01-27,58.0,Female,Single,Region XI,Master,Sales,Contractual,Graveyard,9.9,44000.0,1.0,Needs Improvement,34.0,14,21,300.0,4.2,2.7,0,6,1,2023,High,Senior (46+),0,3.45,0.0,High,98.01,4444.444444444444,1,0,1,3,1.2222222222222223,4.2,0.0,1.4141414141414141,18.480000000000004,4,39.6,48.1,1,15,5.43,4,1,0,2,7,7,0,1,0,1,0
EMP03447,2011-05-05,43.0,Female,Single,CAR,Bachelor,Sales,Regular,Morning,11.7,34000.0,3.7,Exceeds Expectations,47.0,13,25,288.0,3.8,4.9,2,1,1,2011,Medium,Mid-Career (31-45),0,4.35,0.17094017094017094,High,136.89,2905.9829059829062,0,1,3,0,0.9444444444444444,14.06,23.4,1.1111111111111112,12.92,3,35.099999999999994,31.3,0,2,12.690000000000001,3,3,0,2,0,7,2,2,2,0,0
EMP05838,2020-04-10,58.0,Male,Widowed,NCR,Master,Sales,Regular,Night,20.0,53500.0,1.2,Needs Improvement,22.0,20,13,12.0,1.0,6.5,1,4,1,2020,High,Senior (46+),0,3.75,0.05,Moderate,400.0,2675.0,0,1,1,2,1.4861111111111112,1.2,20.0,1.0,5.35,4,80.0,38.0,0,7,12.75,4,1,1,3,1,7,2,3,0,1,2
EMP05443,2021-05-06,36.0,Male,Married,Region III,Vocational,Operations,Regular,Morning,11.5,30000.0,4.1,Exceeds Expectations,33.0,13,32,27.0,3.6,6.4,3,5,1,2021,Medium,Mid-Career (31-45),1,5.0,0.2608695652173913,Very High,132.25,2608.695652173913,0,1,3,0,0.8,14.76,34.5,1.1304347826086956,10.8,2,23.0,24.5,0,0,16.3,2,3,1,0,3,6,2,2,2,0,3
EMP05620,2016-11-27,55.0,Male,Widowed,Region IV-A,Bachelor,Customer Service,Contractual,Afternoon,12.7,41000.0,3.1,Meets Expectations,25.0,15,17,57.0,4.9,5.8,2,1,1,2016,High,Senior (46+),0,5.35,0.15748031496062992,Moderate,161.29,3228.3464566929138,1,0,2,1,1.0379746835443038,15.190000000000001,25.4,1.1811023622047245,20.09,3,38.099999999999994,42.3,0,6,9.89,3,2,1,3,4,1,0,0,0,1,2
EMP05061,2010-12-06,52.0,Female,Single,Region III,Master,Sales,Contractual,Night,10.2,53000.0,3.1,Meets Expectations,38.0,12,19,48.0,4.9,6.2,2,1,1,2010,High,Senior (46+),0,5.550000000000001,0.19607843137254904,Moderate,104.03999999999999,5196.078431372549,1,0,2,2,1.4722222222222223,15.190000000000001,20.4,1.1764705882352942,25.970000000000002,4,40.8,41.8,0,6,9.59,4,2,0,2,3,7,0,3,0,1,2
EMP03667,2015-05-10,31.0,Female,Married,NCR,Master,Operations,Regular,Night,6.7,38000.0,1.0,Needs Improvement,8.0,15,25,14.0,1.0,4.9,1,2,1,2015,Medium,Mid-Career (31-45),0,2.95,0.14925373134328357,High,44.89,5671.641791044776,0,1,1,2,1.0133333333333334,1.0,6.7,2.2388059701492535,3.8,4,26.8,24.3,0,8,9.29,4,1,0,0,1,6,2,3,2,0,0
EMP01407,2015-09-09,34.0,Female,Single,NCR,Bachelor,Sales,Contractual,Graveyard,5.5,32500.0,2.7,Meets Expectations,35.0,13,29,13.0,2.5,4.1,1,0,1,2015,Medium,Mid-Career (31-45),0,3.3,0.18181818181818182,High,30.25,5909.090909090909,1,0,2,3,0.9027777777777778,6.75,5.5,2.3636363636363638,8.125,3,16.5,28.5,0,9,5.4,3,2,0,2,1,7,0,1,2,0,0
EMP04406,2012-02-20,33.0,Male,Married,NCR,Bachelor,Marketing,Regular,Morning,10.6,42000.0,4.0,Exceeds Expectations,39.0,8,13,12.0,6.0,5.2,3,1,0,2012,High,Mid-Career (31-45),1,5.6,0.2830188679245283,Moderate,112.36,3962.2641509433965,0,1,3,0,0.8484848484848485,24.0,31.799999999999997,0.7547169811320755,25.200000000000003,3,31.799999999999997,22.4,0,0,16.72,3,3,1,0,1,5,2,2,0,0,2
EMP02005,2011-05-05,33.0,Male,Married,Region III,High School,Marketing,Project-based,Morning,4.6,34500.0,4.4,Exceeds Expectations,43.0,7,18,74.0,7.6,5.4,1,5,0,2011,Medium,Mid-Career (31-45),1,6.5,0.2173913043478261,Moderate,21.159999999999997,7500.000000000001,2,0,3,0,0.696969696969697,33.44,4.6,1.5217391304347827,26.22,1,4.6,28.4,0,9,10.42,1,3,1,0,3,5,1,2,2,0,2
EMP04048,2023-08-26,45.0,Male,Single,NCR,Bachelor,Sales,Regular,Afternoon,17.9,37500.0,3.6,Exceeds Expectations,55.0,9,28,9.0,2.9,3.0,5,4,1,2023,Medium,Mid-Career (31-45),0,2.95,0.2793296089385475,High,320.40999999999997,2094.972067039106,0,1,3,1,1.0416666666666667,10.44,89.5,0.5027932960893855,10.875,3,53.699999999999996,27.1,0,1,15.53,3,3,1,2,1,7,2,0,2,0,0
EMP01891,2012-04-18,51.0,Female,Married,Region VI,Master,IT,Regular,Graveyard,30.0,82000.0,4.4,Exceeds Expectations,38.0,13,9,210.0,3.9,3.9,8,2,1,2012,Very High,Senior (46+),1,3.9,0.26666666666666666,Low,900.0,2733.3333333333335,0,1,3,3,1.3898305084745763,17.16,240.0,0.43333333333333335,31.979999999999997,4,120.0,21.0,0,1,23.9,4,3,0,0,5,4,2,1,3,1,1
EMP03412,2012-05-13,28.0,Female,Married,NCR,Master,Operations,Regular,Morning,4.7,44500.0,3.3,Meets Expectations,39.0,11,21,6.0,6.2,5.8,1,1,1,2012,High,Young (18-30),0,6.0,0.2127659574468085,High,22.090000000000003,9468.085106382978,0,1,2,0,1.1866666666666668,20.46,4.7,2.3404255319148937,27.590000000000003,4,18.8,23.3,0,6,11.940000000000001,4,2,0,0,1,6,2,2,0,2,0
EMP03546,2014-06-25,41.0,Male,Single,NCR,Vocational,Finance,Contractual,Graveyard,12.0,49000.0,5.0,Outstanding,76.0,6,27,5.0,9.6,1.7,4,0,0,2014,High,Mid-Career (31-45),1,5.6499999999999995,0.3333333333333333,High,144.0,4083.3333333333335,1,0,4,3,0.8448275862068966,48.0,48.0,0.5,47.04,2,24.0,29.0,0,5,14.049999999999999,2,4,1,2,1,2,0,1,0,0,0
EMP04483,2011-11-20,46.0,Female,Single,NCR,Bachelor,Sales,Project-based,Night,6.1,38000.0,4.5,Exceeds Expectations,51.0,8,14,8.0,7.3,6.2,2,1,1,2011,Medium,Senior (46+),1,6.75,0.3278688524590164,Moderate,37.209999999999994,6229.508196721312,2,0,3,2,1.0555555555555556,32.85,12.2,1.3114754098360657,27.74,3,18.299999999999997,39.9,0,7,11.969999999999999,3,3,0,2,1,7,1,3,2,1,2
EMP03391,2014-04-23,58.0,Female,Married,Region III,Bachelor,Sales,Contractual,Morning,10.1,37000.0,4.3,Exceeds Expectations,52.0,13,14,63.0,3.7,3.1,2,0,1,2014,Medium,Senior (46+),1,3.4000000000000004,0.19801980198019803,Moderate,102.00999999999999,3663.3663366336636,1,0,3,0,1.0277777777777777,15.91,20.2,1.2871287128712872,13.690000000000001,3,30.299999999999997,47.9,0,5,9.419999999999998,3,3,0,0,3,7,0,2,2,1,2
EMP04993,2013-04-23,48.0,Male,Married,NCR,Vocational,Marketing,Project-based,Morning,9.5,40000.0,4.4,Exceeds Expectations,44.0,11,25,13.0,3.9,2.1,2,1,1,2013,Medium,Senior (46+),1,3.0,0.21052631578947367,High,90.25,4210.526315789473,2,0,3,0,0.8080808080808081,17.16,19.0,1.1578947368421053,15.6,2,19.0,38.5,0,7,8.899999999999999,2,3,1,0,1,5,1,2,2,1,0
EMP01043,2016-07-09,40.0,Male,Married,Region IV-A,Vocational,Operations,Regular,Night,12.7,30000.0,3.1,Meets Expectations,44.0,13,26,47.0,3.9,6.6,2,1,0,2016,Medium,Mid-Career (31-45),0,5.25,0.15748031496062992,High,161.29,2362.2047244094488,0,1,2,2,0.8,12.09,25.4,1.0236220472440944,11.7,2,25.4,27.3,0,3,13.79,2,2,1,0,4,6,2,3,2,0,0
EMP03831,2021-10-16,40.0,Male,Married,NCR,Bachelor,Finance,Regular,Night,24.9,57000.0,4.1,Exceeds Expectations,27.0,9,15,13.0,6.7,3.4,7,0,0,2021,High,Mid-Career (31-45),1,5.05,0.28112449799196787,Moderate,620.0099999999999,2289.156626506024,0,1,3,2,0.9827586206896551,27.47,174.29999999999998,0.3614457831325301,38.190000000000005,3,74.69999999999999,15.100000000000001,0,0,23.03,3,3,1,0,1,2,2,3,0,0,2
EMP04356,2021-03-14,23.0,Male,Separated,NCR,Bachelor,Operations,Contractual,Graveyard,5.0,40500.0,1.3,Needs Improvement,32.0,13,24,14.0,1.7,4.0,0,1,1,2021,High,Young (18-30),0,2.85,0.0,High,25.0,8100.0,1,0,1,3,1.08,2.21,0.0,2.6,6.885,3,15.0,18.0,0,19,3.85,3,1,1,1,1,6,0,1,0,2,0
EMP01304,2016-10-03,47.0,Female,Single,NCR,PhD,IT,Regular,Morning,22.6,88000.0,5.0,Outstanding,57.0,9,22,4.0,4.4,5.2,7,2,0,2016,Very High,Senior (46+),1,4.800000000000001,0.30973451327433627,High,510.76000000000005,3893.8053097345132,0,1,4,0,1.4915254237288136,22.0,158.20000000000002,0.3982300884955752,38.720000000000006,5,113.0,24.4,0,0,22.32,5,4,0,2,1,4,2,2,3,1,0
EMP05537,2011-01-16,49.0,Female,Single,Region VII,Bachelor,Sales,Regular,Afternoon,16.2,36000.0,3.0,Meets Expectations,39.0,13,32,300.0,2.5,5.8,3,1,0,2011,Medium,Senior (46+),0,4.15,0.1851851851851852,Very High,262.44,2222.222222222222,0,1,2,1,1.0,7.5,48.599999999999994,0.8024691358024691,9.0,3,48.599999999999994,32.8,0,2,14.39,3,2,0,2,6,7,2,0,2,1,3
EMP05131,2018-11-14,58.0,Male,Married,CAR,High School,Sales,Regular,Afternoon,20.0,31000.0,2.9,Meets Expectations,29.0,23,8,300.0,1.0,3.7,3,1,0,2018,Medium,Senior (46+),0,2.35,0.15,Low,400.0,1550.0,0,1,2,1,0.8611111111111112,2.9,60.0,1.15,3.1,1,20.0,38.0,0,3,13.35,1,2,1,0,0,7,2,0,2,1,1
EMP01665,2009-06-10,58.0,Female,Married,Region VI,Bachelor,Operations,Contractual,Graveyard,11.3,35000.0,1.2,Needs Improvement,13.0,18,24,300.0,1.7,4.3,1,1,1,2009,Medium,Senior (46+),0,3.0,0.08849557522123894,High,127.69000000000001,3097.3451327433627,1,0,1,3,0.9333333333333333,2.04,11.3,1.5929203539823007,5.95,3,33.900000000000006,46.7,0,11,6.26,3,1,0,0,5,6,0,1,2,1,0
EMP02178,2022-08-16,35.0,Male,Married,NCR,PhD,Operations,Regular,Night,9.3,54500.0,4.4,Exceeds Expectations,39.0,7,24,4.0,4.2,5.0,3,1,0,2022,High,Mid-Career (31-45),1,4.6,0.3225806451612903,High,86.49000000000001,5860.215053763441,0,1,3,2,1.4533333333333334,18.480000000000004,27.900000000000002,0.7526881720430108,22.89,5,46.5,25.7,0,1,15.459999999999999,5,3,1,0,1,6,2,3,0,0,0
EMP03677,2008-02-25,31.0,Female,Single,NCR,Bachelor,Sales,Contractual,Afternoon,3.4,27000.0,5.0,Outstanding,45.0,8,23,10.0,4.9,5.2,1,0,1,2008,Medium,Mid-Career (31-45),1,5.050000000000001,0.29411764705882354,High,11.559999999999999,7941.176470588235,1,0,4,1,0.75,24.5,3.4,2.3529411764705883,13.230000000000002,3,10.2,27.6,0,8,8.73,3,4,0,2,1,7,0,0,2,0,0
EMP02948,2010-04-20,48.0,Male,Single,NCR,Bachelor,Operations,Project-based,Night,8.9,33000.0,1.2,Needs Improvement,37.0,15,33,13.0,1.7,2.9,0,1,1,2010,Medium,Senior (46+),0,2.3,0.0,Very High,79.21000000000001,3707.8651685393256,2,0,1,2,0.88,2.04,0.0,1.6853932584269662,5.609999999999999,3,26.700000000000003,39.1,1,17,4.08,3,1,1,2,1,6,1,3,2,1,3
EMP03502,2008-06-04,39.0,Female,Single,NCR,High School,Marketing,Regular,Morning,14.8,38000.0,2.6,Meets Expectations,18.0,15,9,13.0,2.3,5.8,2,1,1,2008,Medium,Mid-Career (31-45),0,4.05,0.13513513513513511,Low,219.04000000000002,2567.5675675675675,0,1,2,0,0.7676767676767676,5.9799999999999995,29.6,1.0135135135135134,8.739999999999998,1,14.8,24.2,0,4,13.010000000000002,1,2,0,2,1,5,2,2,2,0,1
EMP02474,2013-12-13,41.0,Female,Married,CAR,Bachelor,Sales,Regular,Graveyard,14.5,42500.0,4.2,Exceeds Expectations,32.0,8,21,300.0,5.4,1.0,4,6,1,2013,High,Mid-Career (31-45),1,3.2,0.27586206896551724,High,210.25,2931.0344827586205,0,1,3,3,1.1805555555555556,22.680000000000003,58.0,0.5517241379310345,22.950000000000003,3,43.5,26.5,0,2,16.1,3,3,0,0,0,7,2,1,0,0,0
EMP05142,2012-11-29,46.0,Male,Single,Region IV-A,Bachelor,Operations,Contractual,Graveyard,9.3,34000.0,3.5,Exceeds Expectations,20.0,10,16,60.0,5.2,2.2,2,0,1,2012,Medium,Senior (46+),0,3.7,0.2150537634408602,Moderate,86.49000000000001,3655.9139784946233,1,0,3,3,0.9066666666666666,18.2,18.6,1.075268817204301,17.68,3,27.900000000000002,36.7,0,7,7.5600000000000005,3,3,1,2,4,6,0,1,2,1,2
EMP04569,2014-04-21,32.0,Female,Separated,Region IV-A,Master,Marketing,Contractual,Night,4.7,48500.0,1.0,Needs Improvement,32.0,20,16,53.0,3.6,6.7,0,2,1,2014,High,Mid-Career (31-45),0,5.15,0.0,Moderate,22.090000000000003,10319.148936170212,1,0,1,2,0.9797979797979798,3.6,0.0,4.25531914893617,17.46,4,18.8,27.3,0,16,6.09,4,1,0,1,4,5,0,3,0,0,2
EMP03133,2017-12-15,58.0,Female,Single,Region XI,Bachelor,HR,Contractual,Afternoon,14.5,41000.0,4.2,Exceeds Expectations,27.0,11,0,188.0,5.2,4.7,4,0,0,2017,High,Senior (46+),1,4.95,0.27586206896551724,Low,210.25,2827.5862068965516,1,0,3,1,1.0379746835443038,21.840000000000003,58.0,0.7586206896551724,21.32,3,43.5,43.5,0,3,13.85,3,3,0,2,7,3,0,0,0,1,1
